Algorithm,Preprocessing,Split,SampleIndex,OriginalIndex,Features,ActualClass,PredictedClass,Correct,Confidence
KNN,raw,80-20,529,3577,11073;431.1570129394531;182.7000274658203;77.7221450805664;0.9050014615058899;11367;0.7511192560195923,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,530,3578,11249;423.0950012207031;167.86300659179688;86.53877258300781;0.8568702936172485;11560;0.618893027305603,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,531,3579,10727;408.0419921875;163.17135620117188;84.78304290771484;0.8544126152992249;11017;0.6920645236968994,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,532,3580,11957;441.88299560546875;186.96121215820312;81.9699935913086;0.8987637758255005;12137;0.7736154198646545,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,533,3581,10828;410.0690002441406;166.37713623046875;84.09659576416016;0.8628514409065247;11093;0.7285205125808716,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,534,3582,11303;426.510009765625;171.101318359375;85.57962036132812;0.8659276962280273;11623;0.6484796404838562,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,535,3583,11594;437.9100036621094;178.67660522460938;84.30540466308594;0.8816882967948914;11969;0.6006008982658386,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,536,3584,8501;371.0249938964844;153.89625549316406;71.51190948486328;0.8854807615280151;8738;0.6398464441299438,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,537,3585,11858;437.1090087890625;185.81817626953125;82.01721954345703;0.8973181843757629;12017;0.569056510925293,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,538,3586,11191;426.13800048828125;177.49659729003906;81.30754852294922;0.888911247253418;11456;0.6431609392166138,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,539,3587,9249;390.2040100097656;162.3269805908203;73.78990936279297;0.8907080888748169;9522;0.6175881624221802,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,540,3588,12022;431.2309875488281;176.25048828125;87.95137786865234;0.8665941953659058;12205;0.7853410243988037,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,541,3589,11270;422.6090087890625;173.2342071533203;83.39991760253906;0.876485288143158;11449;0.6139013171195984,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,542,3590,11752;422.5320129394531;171.08529663085938;88.01459503173828;0.8575211763381958;11997;0.6929244995117188,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,543,3591,10398;405.6789855957031;162.22715759277344;82.3934555053711;0.8614223003387451;10658;0.644717276096344,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,544,3592,12958;445.6969909667969;178.81097412109375;93.6661605834961;0.851824164390564;13223;0.711978018283844,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,545,3593,12225;444.14898681640625;190.22061157226562;82.50628662109375;0.9010381102561951;12408;0.7985498905181885,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,546,3594,11443;421.6719970703125;173.6322021484375;84.6323471069336;0.8731659054756165;11644;0.6337856650352478,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,547,3595,12287;451.2070007324219;190.11932373046875;83.28186798095703;0.8989503383636475;12599;0.5900120139122009,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,548,3596,12511;448.7590026855469;183.9769744873047;87.3428726196289;0.8801212906837463;12694;0.6047759652137756,Osmancik,Cammeo,0,0.6667
KNN,raw,80-20,549,3597,11891;430.3009948730469;175.01673889160156;87.99028778076172;0.864429771900177;12170;0.6103895902633667,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,550,3598,11001;415.03900146484375;173.10415649414062;82.06340026855469;0.8804874420166016;11132;0.7896209955215454,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,551,3599,10940;421.17401123046875;179.4857635498047;78.21934509277344;0.9000450372695923;11097;0.8014652132987976,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,552,3600,10211;392.3529968261719;163.19708251953125;80.244873046875;0.8707616925239563;10348;0.7534680962562561,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,553,3601,10044;410.1910095214844;168.5531005859375;77.07965850830078;0.8893114924430847;10317;0.7574660778045654,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,554,3602,11026;425.010009765625;179.95877075195312;79.05262756347656;0.8983492851257324;11185;0.558617889881134,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,555,3603,9050;379.89898681640625;152.8709259033203;77.10934448242188;0.8634653687477112;9387;0.6748694777488708,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,556,3604,12096;438.85699462890625;179.34835815429688;86.9610366821289;0.8745850324630737;12333;0.6610919833183289,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,557,3605,11710;429.06298828125;178.28359985351562;84.48762512207031;0.8805816173553467;11906;0.5933921337127686,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,558,3606,11309;427.6579895019531;176.28146362304688;83.04570007324219;0.8820813298225403;11508;0.8124281764030457,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,559,3607,11881;424.26800537109375;171.05517578125;89.53733825683594;0.8520617485046387;12060;0.7725470066070557,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,560,3608,10286;418.28900146484375;175.14859008789062;75.85381317138672;0.901354193687439;10548;0.6415917873382568,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,561,3609,12567;453.7720031738281;192.22377014160156;83.54117584228516;0.900621771812439;12778;0.5753594040870667,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,562,3610,11139;419.447998046875;172.12557983398438;83.78206634521484;0.873541533946991;11442;0.62889564037323,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,563,3611,11153;426.5589904785156;178.85000610351562;80.41410064697266;0.8932211995124817;11371;0.72838294506073,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,564,3612,10767;425.0360107421875;182.06407165527344;76.10566711425781;0.9084397554397583;11004;0.7426029443740845,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,565,3613,10965;433.77801513671875;179.33522033691406;78.85895538330078;0.8981303572654724;11295;0.663339376449585,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,566,3614,11900;442.4230041503906;184.06094360351562;83.16404724121094;0.8921046257019043;12119;0.6038770079612732,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,567,3615,11890;430.3389892578125;174.82278442382812;87.97628021240234;0.8641518354415894;12142;0.6872832179069519,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,568,3616,10427;398.6919860839844;161.216796875;83.80955505371094;0.8542537689208984;10639;0.6284353733062744,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,569,3617,11867;431.9429931640625;178.59091186523438;85.77666473388672;0.8771059513092041;12126;0.6403518319129944,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,570,3618,12489;442.8699951171875;176.2430419921875;91.78190612792969;0.853697657585144;12812;0.6210034489631653,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,571,3619,10795;411.29998779296875;168.38955688476562;82.64344787597656;0.8712794780731201;11029;0.7604254484176636,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,572,3620,11422;425.1289978027344;176.6568603515625;82.95215606689453;0.8828970789909363;11608;0.6509003639221191,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,573,3621,10574;398.6809997558594;157.8083953857422;86.85958862304688;0.8348933458328247;10829;0.6935589909553528,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,574,3622,10910;413.0950012207031;165.88043212890625;85.08663177490234;0.858424723148346;11243;0.7077062726020813,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,575,3623,11874;435.9360046386719;177.280029296875;86.48963928222656;0.8729162216186523;12097;0.7224825024604797,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,576,3624,10525;409.73199462890625;170.31515502929688;79.0376205444336;0.8858001828193665;10682;0.6067681312561035,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,577,3625,13549;464.0050048828125;189.97265625;91.63721466064453;0.875967264175415;13772;0.7393320798873901,Osmancik,Cammeo,0,1.0000
KNN,raw,80-20,578,3626,10781;414.9549865722656;169.73617553710938;82.24104309082031;0.8747786283493042;11069;0.6993383765220642,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,579,3627,11070;413.4200134277344;168.51966857910156;84.49382781982422;0.8652222752571106;11328;0.6265919804573059,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,580,3628,10662;408.2829895019531;162.6809844970703;84.36328887939453;0.8550284504890442;10934;0.6531487107276917,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,581,3629,9517;389.0010070800781;163.5093231201172;74.76004791259766;0.8893526196479797;9649;0.5810134410858154,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,582,3630,12192;442.5299987792969;179.94479370117188;87.39317321777344;0.8741441369056702;12483;0.6254231929779053,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,583,3631,9679;390.22198486328125;154.20059204101562;81.98645782470703;0.8469408750534058;10003;0.6206874251365662,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,584,3632,13586;467.02398681640625;191.151123046875;91.84376525878906;0.8770071864128113;13888;0.7987066507339478,Osmancik,Cammeo,0,1.0000
KNN,raw,80-20,585,3633,10696;409.2690124511719;166.3798828125;82.3561782836914;0.8688993453979492;10883;0.6130918264389038,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,586,3634,11030;417.4880065917969;172.4484405517578;82.73074340820312;0.8774096369743347;11275;0.6514292359352112,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,587,3635,11433;421.4639892578125;168.75270080566406;87.52690124511719;0.8549747467041016;11678;0.7293779850006104,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,588,3636,11391;434.7869873046875;186.01837158203125;78.78858947753906;0.9058714509010315;11623;0.7794046998023987,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,589,3637,10574;411.1189880371094;170.14016723632812;79.7742691040039;0.8832651972770691;10782;0.6870695352554321,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,590,3638,9885;385.6000061035156;157.2108917236328;81.19732666015625;0.8562952280044556;10042;0.6284170150756836,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,591,3639,12328;444.70599365234375;183.82814025878906;86.61965942382812;0.8820268511772156;12659;0.6254058480262756,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,592,3640,11435;424.2430114746094;175.18496704101562;84.44194793701172;0.8761624693870544;11660;0.8014438152313232,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,593,3641,10395;403.010009765625;169.2574920654297;78.73081970214844;0.8852297067642212;10559;0.5933219194412231,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,594,3642,11011;414.302001953125;170.3466033935547;83.2529525756836;0.8724368810653687;11188;0.7209926843643188,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,595,3643,13576;477.82501220703125;190.02635192871094;91.82109832763672;0.8755089640617371;14137;0.6832754611968994,Osmancik,Cammeo,0,1.0000
KNN,raw,80-20,596,3644,12529;437.8389892578125;174.8614501953125;92.18926239013672;0.8497330546379089;12840;0.7660185694694519,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,597,3645,11734;432.6210021972656;177.3172607421875;86.10055541992188;0.8741958737373352;11972;0.6445835828781128,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,598,3646,11861;438.6449890136719;177.91551208496094;86.466064453125;0.8739615082740784;12150;0.5893957614898682,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,599,3647,11564;428.0830078125;171.938720703125;86.84310913085938;0.8630715012550354;11839;0.6167466640472412,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,600,3648,11972;433.0920104980469;177.81423950195312;86.38817596435547;0.8740512132644653;12249;0.7144050598144531,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,601,3649,9630;396.89300537109375;163.84654235839844;75.7757339477539;0.8866297602653503;9935;0.7251505851745605,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,602,3650,12354;453.0899963378906;192.00674438476562;82.87370300292969;0.9020561575889587;12602;0.6576173901557922,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,603,3651,10297;426.22198486328125;180.04319763183594;73.69879913330078;0.9123821258544922;10621;0.5645285248756409,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,604,3652,11268;429.3070068359375;171.2643280029297;85.810791015625;0.8654223680496216;11576;0.6086533665657043,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,605,3653,14101;464.96600341796875;186.4838409423828;97.53321075439453;0.8523255586624146;14346;0.6789772510528564,Osmancik,Cammeo,0,1.0000
KNN,raw,80-20,606,3654,9330;391.1659851074219;161.4254150390625;74.86387634277344;0.885956883430481;9624;0.5763528347015381,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,607,3655,9424;387.9739990234375;154.5109405517578;79.71231842041016;0.856648325920105;9633;0.6045288443565369,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,608,3656,11768;433.4800109863281;179.8342742919922;83.9647445678711;0.8843097686767578;11993;0.7556668519973755,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,609,3657,12600;441.2340087890625;182.6632537841797;88.160888671875;0.8758179545402527;12767;0.6006864905357361,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,610,3658,11960;440.9419860839844;182.05343627929688;84.72266387939453;0.8851149082183838;12191;0.6265060305595398,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,611,3659,10128;403.7250061035156;166.96295166015625;78.24747467041016;0.88338303565979;10383;0.6722421050071716,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,612,3660,11780;444.99200439453125;190.9602813720703;78.85173797607422;0.9107663035392761;11956;0.7807011604309082,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,613,3661,13819;478.4989929199219;195.7261505126953;91.83905029296875;0.8830801248550415;14321;0.5882678627967834,Osmancik,Cammeo,0,1.0000
KNN,raw,80-20,614,3662,11584;431.3580017089844;170.8294219970703;87.8700942993164;0.8575663566589355;11897;0.6135593056678772,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,615,3663,13024;469.6470031738281;193.92214965820312;87.51404571533203;0.8923801779747009;13422;0.5395641922950745,Osmancik,Cammeo,0,0.6667
KNN,raw,80-20,616,3664,11969;442.15899658203125;177.60011291503906;87.86295318603516;0.8690504431724548;12352;0.5927301645278931,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,617,3665,10367;412.0050048828125;173.7205047607422;76.78864288330078;0.897003173828125;10591;0.6197393536567688,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,618,3666,11816;453.989990234375;191.0656280517578;79.93447875976562;0.9082806706428528;12079;0.767771303653717,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,619,3667,9920;398.5260009765625;162.0756378173828;79.1380615234375;0.872687816619873;10171;0.6093366146087646,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,620,3668,10101;405.5119934082031;168.01747131347656;77.90595245361328;0.8860039710998535;10384;0.6187821626663208,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,621,3669,9722;373.75299072265625;145.26446533203125;87.05447387695312;0.8005375266075134;9839;0.8191086053848267,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,622,3670,11114;413.0790100097656;170.0994110107422;84.00698852539062;0.8695357441902161;11293;0.760399580001831,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,623,3671,13720;477.635009765625;201.15786743164062;87.30999755859375;0.9008949398994446;13936;0.6645355224609375,Osmancik,Cammeo,0,1.0000
KNN,raw,80-20,624,3672,11997;429.6600036621094;170.9993896484375;90.55361938476562;0.8482754826545715;12253;0.7463605999946594,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,625,3673,11626;433.2380065917969;178.07923889160156;84.56312561035156;0.880060076713562;11972;0.5896733403205872,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,626,3674,8546;388.58099365234375;172.51995849609375;63.34475326538086;0.9301524758338928;8685;0.735456109046936,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,627,3675,11307;427.6099853515625;176.07467651367188;82.24739837646484;0.8841957449913025;11492;0.6566202044487,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,628,3676,12664;442.85101318359375;178.654052734375;91.11915588378906;0.8601558208465576;12895;0.679107666015625,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,629,3677,11332;428.6059875488281;173.0604705810547;84.94743347167969;0.8712418079376221;11628;0.5981841087341309,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,630,3678,12103;456.364990234375;189.7859344482422;82.76078033447266;0.8999106287956238;12483;0.629054069519043,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,631,3679,11960;436.3710021972656;183.8168182373047;83.23420715332031;0.8916067481040955;12142;0.5895691514015198,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,632,3680,9487;394.2799987792969;165.9357452392578;73.33003997802734;0.8970553278923035;9659;0.7229843139648438,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,633,3681,11099;421.9159851074219;168.93263244628906;86.08985137939453;0.8604052066802979;11415;0.5980064868927002,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,634,3682,9842;395.572998046875;159.49900817871094;80.37096405029297;0.8637641072273254;10102;0.6166666746139526,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,635,3683,11614;418.8680114746094;168.9307861328125;88.24199676513672;0.8527275323867798;11803;0.6707091927528381,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,636,3684,11074;421.3070068359375;173.0513153076172;82.40327453613281;0.8793487548828125;11326;0.7045873999595642,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,637,3685,12341;451.1159973144531;183.64559936523438;86.6964340209961;0.8815527558326721;12676;0.6021174788475037,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,638,3686,12570;450.8590087890625;178.9602508544922;91.11515808105469;0.8606858849525452;12886;0.6104905009269714,Osmancik,Cammeo,0,0.6667
KNN,raw,80-20,639,3687,11539;423.6910095214844;172.53591918945312;86.0599594116211;0.8667203187942505;11767;0.6416972279548645,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,640,3688,12000;440.48699951171875;181.4352264404297;84.99417114257812;0.8834875822067261;12196;0.6377550959587097,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,641,3689,10810;415.3030090332031;169.00445556640625;82.43157958984375;0.8729844689369202;11029;0.69809490442276,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,642,3690,11743;432.5469970703125;175.7979278564453;86.18153381347656;0.8715927600860596;12077;0.7332043051719666,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,643,3691,12190;445.8949890136719;185.75694274902344;84.6490249633789;0.8901345729827881;12386;0.7162162065505981,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,644,3692,11150;416.89898681640625;168.02024841308594;85.60216522216797;0.8604852557182312;11420;0.7257224917411804,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,645,3693,12672;445.5429992675781;180.4552764892578;90.30992889404297;0.8657619953155518;12900;0.6256850957870483,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,646,3694,11317;420.15301513671875;169.62474060058594;86.4443359375;0.8603989481925964;11479;0.6134873032569885,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,647,3695,11619;432.4540100097656;178.3415069580078;83.9134521484375;0.882388710975647;11824;0.7676400542259216,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,648,3696,9772;394.9830017089844;155.2926483154297;82.31694030761719;0.8479499816894531;10154;0.6912846565246582,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,649,3697,9212;384.59600830078125;155.8399658203125;76.30696105957031;0.8719193935394287;9453;0.659649133682251,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,650,3698,12867;449.0799865722656;181.7005615234375;91.341064453125;0.8644603490829468;13152;0.6490617394447327,Osmancik,Osmancik,1,0.6667
KNN,raw,80-20,651,3699,9749;398.6820068359375;162.8812255859375;77.19672393798828;0.8805544972419739;9941;0.5991273522377014,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,652,3700,9561;386.0849914550781;159.9705352783203;76.79644775390625;0.8772322535514832;9708;0.7009530663490295,Osmancik,Osmancik,1,1.0000
KNN,raw,80-20,653,3701,11332;427.3240051269531;175.54055786132812;83.60845184326172;0.8792874813079834;11563;0.5954182147979736,Osmancik,Osmancik,1,1.0000
